,filename,Nodes,class
4839,/zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTree.java,"[MethodDeclaration, VariableDeclarationExpr, ObjectCreationExpr, TryStmt, AssignExpr, AssignExpr, AssignExpr, AssignExpr, AssignExpr, AssignExpr, SwitchStmt, MethodCallExpr, VariableDeclarationExpr, CastExpr, AssignExpr, MethodCallExpr, BreakStmt, VariableDeclarationExpr, CastExpr, AssignExpr, VariableDeclarationExpr, ObjectCreationExpr, MethodCallExpr, AssignExpr, BreakStmt, VariableDeclarationExpr, CastExpr, AssignExpr, AssignExpr, MethodCallExpr, AssignExpr, BreakStmt, VariableDeclarationExpr, CastExpr, AssignExpr, AssignExpr, MethodCallExpr, AssignExpr, BreakStmt, VariableDeclarationExpr, CastExpr, AssignExpr, MethodCallExpr, BreakStmt, VariableDeclarationExpr, CastExpr, AssignExpr, AssignExpr, BreakStmt, VariableDeclarationExpr, CastExpr, AssignExpr, AssignExpr, BreakStmt, VariableDeclarationExpr, MethodCallExpr, IfStmt, BinaryExpr, MethodCallExpr, ElseStmt, MethodCallExpr, BreakStmt, VariableDeclarationExpr, CastExpr, AssignExpr, BreakStmt, VariableDeclarationExpr, CastExpr, AssignExpr, BreakStmt, VariableDeclarationExpr, CastExpr, VariableDeclarationExpr, MethodCallExpr, AssignExpr, VariableDeclarationExpr, BooleanLiteralExpr, ForEachStmt, IfStmt, BinaryExpr, AssignExpr, BreakStmt, VariableDeclarationExpr, BooleanLiteralExpr, ForEachStmt, VariableDeclarationExpr, SwitchStmt, MethodCallExpr, AssignExpr, BreakStmt, AssignExpr, BreakStmt, AssignExpr, BreakStmt, AssignExpr, BreakStmt, AssignExpr, BreakStmt, AssignExpr, AssignExpr, BreakStmt, AssignExpr, BreakStmt, ThrowStmt, VariableDeclarationExpr, IfStmt, BinaryExpr, VariableDeclarationExpr, ConditionalExpr, MethodCallExpr, AssignExpr, ElseStmt, AssignExpr, AssertStmt, VariableDeclarationExpr, ObjectCreationExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, IfStmt, BinaryExpr, AssignExpr, BreakStmt, IfStmt, BinaryExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, CastExpr, TryStmt, MethodCallExpr, ElseStmt, IfStmt, BinaryExpr, MethodCallExpr, IfStmt, UnaryExpr, IfStmt, BinaryExpr, AssignExpr, IfStmt, BinaryExpr, MethodCallExpr, ElseStmt, MethodCallExpr, ReturnStmt, NameExpr] [ProcessTxnResult, processTxn, TxnHeader, header, Record, txn, isSubTxn, ProcessTxnResult, rc, ProcessTxnResult, rc, clientId, header, getClientId, rc, cxid, header, getCxid, rc, zxid, header, getZxid, rc, type, header, getType, rc, err, rc, multiResult, header, getType, OpCode, create, CreateTxn, createTxn, CreateTxn, txn, rc, path, createTxn, getPath, createNode, createTxn, getPath, createTxn, getData, createTxn, getAcl, createTxn, getEphemeral, header, getClientId, createTxn, getParentCVersion, header, getZxid, header, getTime, OpCode, create, CreateTxn, create, Txn, CreateTxn, txn, rc, path, create, Txn, getPath, Stat, stat, Stat, createNode, create, Txn, getPath, create, Txn, getData, create, Txn, getAcl, create, Txn, getEphemeral, header, getClientId, create, Txn, getParentCVersion, header, getZxid, header, getTime, stat, rc, stat, stat, OpCode, createTTL, CreateTTLTxn, createTtlTxn, CreateTTLTxn, txn, rc, path, createTtlTxn, getPath, stat, Stat, createNode, createTtlTxn, getPath, createTtlTxn, getData, createTtlTxn, getAcl, EphemeralType, TTL, toEphemeralOwner, createTtlTxn, getTtl, createTtlTxn, getParentCVersion, header, getZxid, header, getTime, stat, rc, stat, stat, OpCode, createContainer, CreateContainerTxn, createContainerTxn, CreateContainerTxn, txn, rc, path, createContainerTxn, getPath, stat, Stat, createNode, createContainerTxn, getPath, createContainerTxn, getData, createContainerTxn, getAcl, EphemeralType, CONTAINER, EPHEMERAL, OWNER, createContainerTxn, getParentCVersion, header, getZxid, header, getTime, stat, rc, stat, stat, OpCode, delete, OpCode, deleteContainer, DeleteTxn, deleteTxn, DeleteTxn, txn, rc, path, deleteTxn, getPath, deleteNode, deleteTxn, getPath, header, getZxid, OpCode, reconfig, OpCode, setData, SetDataTxn, setDataTxn, SetDataTxn, txn, rc, path, setDataTxn, getPath, rc, stat, setData, setDataTxn, getPath, setDataTxn, getData, setDataTxn, getVersion, header, getZxid, header, getTime, OpCode, setACL, SetACLTxn, setACLTxn, SetACLTxn, txn, rc, path, setACLTxn, getPath, rc, stat, setACL, setACLTxn, getPath, setACLTxn, getAcl, setACLTxn, getVersion, OpCode, closeSession, sessionId, header, getClientId, txn, killSession, sessionId, header, getZxid, ephemerals, remove, sessionId, CloseSessionTxn, txn, getPaths, Delete, killSession, sessionId, header, getZxid, OpCode, error, ErrorTxn, errTxn, ErrorTxn, txn, rc, err, errTxn, getErr, OpCode, check, CheckVersionTxn, checkTxn, CheckVersionTxn, txn, rc, path, checkTxn, getPath, OpCode, multi, MultiTxn, multiTxn, MultiTxn, txn, List, Txn, txns, multiTxn, getTxns, rc, multiResult, ArrayList, failed, Txn, subtxn, txns, subtxn, getType, OpCode, error, failed, post, failed, Txn, subtxn, txns, Supplier, Record, supplier, subtxn, getType, OpCode, create, OpCode, create, supplier, CreateTxn, OpCode, createTTL, supplier, CreateTTLTxn, OpCode, createContainer, supplier, CreateContainerTxn, OpCode, delete, OpCode, deleteContainer, supplier, DeleteTxn, OpCode, setData, supplier, SetDataTxn, OpCode, error, supplier, ErrorTxn, post, failed, OpCode, check, supplier, CheckVersionTxn, IOException, Invalid, type, of, op, subtxn, getType, Record, record, failed, subtxn, getType, OpCode, error, ec, post, failed, Code, RUNTIMEINCONSISTENCY, intValue, Code, OK, intValue, subtxn, setType, OpCode, error, record, ErrorTxn, ec, record, RequestRecord, fromBytes, subtxn, getData, readRecord, supplier, failed, subtxn, getType, OpCode, error, TxnHeader, subHdr, TxnHeader, header, getClientId, header, getCxid, header, getZxid, header, getTime, subtxn, getType, ProcessTxnResult, subRc, processTxn, subHdr, record, rc, multiResult, add, subRc, subRc, err, rc, err, rc, err, subRc, err, KeeperException, e, rc, err, e, code, intValue, IOException, e, Snapshots, are, taken, lazily, When, serializing, a, node, it, s, data, and, children, copied, in, a, synchronization, block, on, that, node, which, means, newly, created, node, won, t, be, in, the, snapshot, so, we, won, t, have, mismatched, cversion, and, pzxid, when, replaying, the, createNode, txn, But, there, is, a, tricky, scenario, that, the, child, is, deleted, due, to, session, close, and, re, created, in, a, different, global, session, after, that, the, parent, is, serialized, then, when, replay, the, txn, because, the, node, belongs, to, a, different, session, replay, the, closeSession, txn, won, t, delete, it, anymore, and, we, ll, get, NODEEXISTS, error, when, replay, the, createNode, txn, In, we, need, to, update, the, cversion, and, pzxid, to, the, value, Note, such, failures, on, DT, should, be, seen, only, during, restore, header, getType, OpCode, create, rc, err, Code, NODEEXISTS, intValue, lastSlash, rc, path, lastIndexOf, String, parentName, rc, path, substring, lastSlash, CreateTxn, cTxn, CreateTxn, txn, setCversionPzxid, parentName, cTxn, getParentCVersion, header, getZxid, NoNodeException, e, rc, err, e, code, intValue, rc, err, Code, OK, intValue, Things, we, can, only, update, after, the, whole, txn, is, applied, to, data, tree, If, we, update, the, lastProcessedZxid, with, the, first, sub, txn, in, multi, and, there, is, a, snapshot, in, progress, it, s, possible, that, the, zxid, associated, with, the, snapshot, only, include, partial, of, the, multi, op, When, loading, snapshot, it, will, only, load, the, txns, after, the, zxid, associated, with, snapshot, file, which, could, cause, data, inconsistency, due, to, missing, sub, txns, To, avoid, we, only, update, the, lastProcessedZxid, when, the, whole, multi, op, txn, is, applied, to, DataTree, isSubTxn, A, snapshot, might, be, in, progress, we, are, modifying, the, data, tree, If, we, set, lastProcessedZxid, prior, to, making, corresponding, change, to, the, tree, then, the, zxid, associated, with, the, snapshot, file, will, be, ahead, of, its, contents, Thus, restoring, from, the, snapshot, the, restore, method, will, not, apply, the, transaction, zxid, associated, with, the, snapshot, file, since, the, restore, method, assumes, that, transaction, to, be, present, in, the, snapshot, To, avoid, we, first, apply, the, transaction, and, then, modify, lastProcessedZxid, During, restore, we, correctly, handle, the, where, the, snapshot, contains, data, ahead, of, the, zxid, associated, with, the, file, rc, zxid, lastProcessedZxid, lastProcessedZxid, rc, zxid, digestFromLoadedSnapshot, compareSnapshotDigests, rc, zxid, only, start, recording, digest, when, we, re, not, in, fuzzy, state, logZxidDigest, rc, zxid, getTreeDigest, rc]",1
4840,/zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTree.java,"[AssignExpr, AssignExpr, AssignExpr, AssignExpr, AssignExpr, AssignExpr, SwitchStmt, MethodCallExpr, VariableDeclarationExpr, CastExpr, AssignExpr, MethodCallExpr, BreakStmt, VariableDeclarationExpr, CastExpr, AssignExpr, VariableDeclarationExpr, ObjectCreationExpr, MethodCallExpr, AssignExpr, BreakStmt, VariableDeclarationExpr, CastExpr, AssignExpr, AssignExpr, MethodCallExpr, AssignExpr, BreakStmt, VariableDeclarationExpr, CastExpr, AssignExpr, AssignExpr, MethodCallExpr, AssignExpr, BreakStmt, VariableDeclarationExpr, CastExpr, AssignExpr, MethodCallExpr, BreakStmt, VariableDeclarationExpr, CastExpr, AssignExpr, AssignExpr, BreakStmt, VariableDeclarationExpr, CastExpr, AssignExpr, AssignExpr, BreakStmt, VariableDeclarationExpr, MethodCallExpr, IfStmt, BinaryExpr, MethodCallExpr, ElseStmt, MethodCallExpr, BreakStmt, VariableDeclarationExpr, CastExpr, AssignExpr, BreakStmt, VariableDeclarationExpr, CastExpr, AssignExpr, BreakStmt, VariableDeclarationExpr, CastExpr, VariableDeclarationExpr, MethodCallExpr, AssignExpr, VariableDeclarationExpr, BooleanLiteralExpr, ForEachStmt, IfStmt, BinaryExpr, AssignExpr, BreakStmt, VariableDeclarationExpr, BooleanLiteralExpr, ForEachStmt, VariableDeclarationExpr, SwitchStmt, MethodCallExpr, AssignExpr, BreakStmt, AssignExpr, BreakStmt, AssignExpr, BreakStmt, AssignExpr, BreakStmt, AssignExpr, BreakStmt, AssignExpr, AssignExpr, BreakStmt, AssignExpr, BreakStmt, ThrowStmt, VariableDeclarationExpr, IfStmt, BinaryExpr, VariableDeclarationExpr, ConditionalExpr, MethodCallExpr, AssignExpr, ElseStmt, AssignExpr, AssertStmt, VariableDeclarationExpr, ObjectCreationExpr, VariableDeclarationExpr, MethodCallExpr, MethodCallExpr, IfStmt, BinaryExpr, AssignExpr, BreakStmt] [rc, clientId, header, getClientId, rc, cxid, header, getCxid, rc, zxid, header, getZxid, rc, type, header, getType, rc, err, rc, multiResult, header, getType, OpCode, create, CreateTxn, createTxn, CreateTxn, txn, rc, path, createTxn, getPath, createNode, createTxn, getPath, createTxn, getData, createTxn, getAcl, createTxn, getEphemeral, header, getClientId, createTxn, getParentCVersion, header, getZxid, header, getTime, OpCode, create, CreateTxn, create, Txn, CreateTxn, txn, rc, path, create, Txn, getPath, Stat, stat, Stat, createNode, create, Txn, getPath, create, Txn, getData, create, Txn, getAcl, create, Txn, getEphemeral, header, getClientId, create, Txn, getParentCVersion, header, getZxid, header, getTime, stat, rc, stat, stat, OpCode, createTTL, CreateTTLTxn, createTtlTxn, CreateTTLTxn, txn, rc, path, createTtlTxn, getPath, stat, Stat, createNode, createTtlTxn, getPath, createTtlTxn, getData, createTtlTxn, getAcl, EphemeralType, TTL, toEphemeralOwner, createTtlTxn, getTtl, createTtlTxn, getParentCVersion, header, getZxid, header, getTime, stat, rc, stat, stat, OpCode, createContainer, CreateContainerTxn, createContainerTxn, CreateContainerTxn, txn, rc, path, createContainerTxn, getPath, stat, Stat, createNode, createContainerTxn, getPath, createContainerTxn, getData, createContainerTxn, getAcl, EphemeralType, CONTAINER, EPHEMERAL, OWNER, createContainerTxn, getParentCVersion, header, getZxid, header, getTime, stat, rc, stat, stat, OpCode, delete, OpCode, deleteContainer, DeleteTxn, deleteTxn, DeleteTxn, txn, rc, path, deleteTxn, getPath, deleteNode, deleteTxn, getPath, header, getZxid, OpCode, reconfig, OpCode, setData, SetDataTxn, setDataTxn, SetDataTxn, txn, rc, path, setDataTxn, getPath, rc, stat, setData, setDataTxn, getPath, setDataTxn, getData, setDataTxn, getVersion, header, getZxid, header, getTime, OpCode, setACL, SetACLTxn, setACLTxn, SetACLTxn, txn, rc, path, setACLTxn, getPath, rc, stat, setACL, setACLTxn, getPath, setACLTxn, getAcl, setACLTxn, getVersion, OpCode, closeSession, sessionId, header, getClientId, txn, killSession, sessionId, header, getZxid, ephemerals, remove, sessionId, CloseSessionTxn, txn, getPaths, Delete, killSession, sessionId, header, getZxid, OpCode, error, ErrorTxn, errTxn, ErrorTxn, txn, rc, err, errTxn, getErr, OpCode, check, CheckVersionTxn, checkTxn, CheckVersionTxn, txn, rc, path, checkTxn, getPath, OpCode, multi, MultiTxn, multiTxn, MultiTxn, txn, List, Txn, txns, multiTxn, getTxns, rc, multiResult, ArrayList, failed, Txn, subtxn, txns, subtxn, getType, OpCode, error, failed, post, failed, Txn, subtxn, txns, Supplier, Record, supplier, subtxn, getType, OpCode, create, OpCode, create, supplier, CreateTxn, OpCode, createTTL, supplier, CreateTTLTxn, OpCode, createContainer, supplier, CreateContainerTxn, OpCode, delete, OpCode, deleteContainer, supplier, DeleteTxn, OpCode, setData, supplier, SetDataTxn, OpCode, error, supplier, ErrorTxn, post, failed, OpCode, check, supplier, CheckVersionTxn, IOException, Invalid, type, of, op, subtxn, getType, Record, record, failed, subtxn, getType, OpCode, error, ec, post, failed, Code, RUNTIMEINCONSISTENCY, intValue, Code, OK, intValue, subtxn, setType, OpCode, error, record, ErrorTxn, ec, record, RequestRecord, fromBytes, subtxn, getData, readRecord, supplier, failed, subtxn, getType, OpCode, error, TxnHeader, subHdr, TxnHeader, header, getClientId, header, getCxid, header, getZxid, header, getTime, subtxn, getType, ProcessTxnResult, subRc, processTxn, subHdr, record, rc, multiResult, add, subRc, subRc, err, rc, err, rc, err, subRc, err, KeeperException, e, rc, err, e, code, intValue, IOException, e]",1
4849,/zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTree.java,"[BinaryExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, MethodCallExpr, VariableDeclarationExpr, CastExpr, TryStmt, MethodCallExpr, IfStmt, BinaryExpr, MethodCallExpr] [Snapshots, are, taken, lazily, When, serializing, a, node, it, s, data, and, children, copied, in, a, synchronization, block, on, that, node, which, means, newly, created, node, won, t, be, in, the, snapshot, so, we, won, t, have, mismatched, cversion, and, pzxid, when, replaying, the, createNode, txn, But, there, is, a, tricky, scenario, that, the, child, is, deleted, due, to, session, close, and, re, created, in, a, different, global, session, after, that, the, parent, is, serialized, then, when, replay, the, txn, because, the, node, belongs, to, a, different, session, replay, the, closeSession, txn, won, t, delete, it, anymore, and, we, ll, get, NODEEXISTS, error, when, replay, the, createNode, txn, In, we, need, to, update, the, cversion, and, pzxid, to, the, value, Note, such, failures, on, DT, should, be, seen, only, during, restore, header, getType, OpCode, create, rc, err, Code, NODEEXISTS, intValue, lastSlash, rc, path, lastIndexOf, String, parentName, rc, path, substring, lastSlash, CreateTxn, cTxn, CreateTxn, txn, setCversionPzxid, parentName, cTxn, getParentCVersion, header, getZxid, NoNodeException, e, rc, err, e, code, intValue, rc, err, Code, OK, intValue]",2
4850,/zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTree.java,"[BinaryExpr, MethodCallExpr] [rc, err, Code, OK, intValue]",5
4851,/zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTree.java,"[MethodCallExpr] [setCversionPzxid, parentName, cTxn, getParentCVersion, header, getZxid, NoNodeException, e, rc, err, e, code, intValue]",3
4856,/zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTree.java,"[MethodDeclaration, IfStmt, BinaryExpr, MethodCallExpr, IfStmt, BinaryExpr, ReturnStmt, IfStmt, BinaryExpr, ForEachStmt, MethodCallExpr, IfStmt, UnaryExpr, MethodCallExpr, MethodCallExpr] [killSession, session, zxid, Set, String, paths, DeleteLocal, List, String, paths, DeleteInTxn, paths, DeleteInTxn, deleteNodes, session, zxid, paths, DeleteInTxn, paths, DeleteLocal, paths, DeleteInTxn, explicitly, check, and, remove, to, avoid, potential, performance, issue, when, using, removeAll, String, path, paths, DeleteInTxn, paths, DeleteLocal, remove, path, paths, DeleteLocal, isEmpty, deleteNodes, session, zxid, paths, DeleteLocal]",1
4859,/zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTree.java,"[BinaryExpr, ForEachStmt, MethodCallExpr, IfStmt, UnaryExpr, MethodCallExpr] [paths, DeleteInTxn, explicitly, check, and, remove, to, avoid, potential, performance, issue, when, using, removeAll, String, path, paths, DeleteInTxn, paths, DeleteLocal, remove, path, paths, DeleteLocal, isEmpty]",2
4861,/zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTree.java,"[UnaryExpr, MethodCallExpr] [paths, DeleteLocal, isEmpty]",5
4862,/zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTree.java,"[MethodDeclaration, ForEachStmt, VariableDeclarationExpr, BooleanLiteralExpr, VariableDeclarationExpr, BinaryExpr, TryStmt, MethodCallExpr, AssignExpr, MethodCallExpr, IfStmt, MethodCallExpr, IfStmt, NameExpr, MethodCallExpr, ElseStmt, MethodCallExpr] [deleteNodes, session, zxid, Iterable, String, paths, Delete, String, path, paths, Delete, deleted, String, sessionHex, x, Long, toHexString, session, deleteNode, path, zxid, deleted, NoNodeException, e, ZKAuditProvider, isAuditEnabled, deleted, ZKAuditProvider, ZKAuditProvider, getZKUser, AuditConstants, OP, DEL, EZNODE, EXP, path, sessionHex, Result, SUCCESS, ZKAuditProvider, ZKAuditProvider, getZKUser, AuditConstants, OP, DEL, EZNODE, EXP, path, sessionHex, Result, FAILURE]",2
4863,/zookeeper-server/src/main/java/org/apache/zookeeper/server/DataTree.java,"[VariableDeclarationExpr, BooleanLiteralExpr, VariableDeclarationExpr, BinaryExpr, TryStmt, MethodCallExpr, AssignExpr, MethodCallExpr, IfStmt, MethodCallExpr, IfStmt, NameExpr, MethodCallExpr, ElseStmt, MethodCallExpr] [String, path, paths, Delete, deleted, String, sessionHex, x, Long, toHexString, session, deleteNode, path, zxid, deleted, NoNodeException, e, ZKAuditProvider, isAuditEnabled, deleted, ZKAuditProvider, ZKAuditProvider, getZKUser, AuditConstants, OP, DEL, EZNODE, EXP, path, sessionHex, Result, SUCCESS, ZKAuditProvider, ZKAuditProvider, getZKUser, AuditConstants, OP, DEL, EZNODE, EXP, path, sessionHex, Result, FAILURE]",2
